transaction_id,customer_id,transaction_date,amount
60399,6460,11-02-2023 22:38,853.65
60400,3944,11-02-2023 22:39,713.84
60401,4503,11-02-2023 22:40,944.18
60402,7838,11-02-2023 22:41,143.13
60403,3052,11-02-2023 22:42,134.42
60404,3923,11-02-2023 22:43,302.39
60405,5545,11-02-2023 22:44,58.89
60406,9543,11-02-2023 22:45,857.55
60407,8030,11-02-2023 22:46,507.51
60408,5043,11-02-2023 22:47,774.53
60409,9385,11-02-2023 22:48,29.1
60410,1033,11-02-2023 22:49,602.66
60411,2582,11-02-2023 22:50,31.26
60412,3329,11-02-2023 22:51,130.1
60413,7264,11-02-2023 22:52,817.46
60414,6463,11-02-2023 22:53,792.21
60415,9984,11-02-2023 22:54,406.18
60416,7510,11-02-2023 22:55,176.39
60417,6596,11-02-2023 22:56,535.03
60418,7151,11-02-2023 22:57,792.57
60419,7028,11-02-2023 22:58,751.36
60420,1294,11-02-2023 22:59,963.65
60421,1391,11-02-2023 23:00,399.63
60422,8142,11-02-2023 23:01,41.44
60423,2349,11-02-2023 23:02,26.78
60424,3792,11-02-2023 23:03,726.19
60425,5431,11-02-2023 23:04,372.31
60426,3084,11-02-2023 23:05,732.97
60427,7215,11-02-2023 23:06,523.66
60428,8292,11-02-2023 23:07,657.08
60429,4678,11-02-2023 23:08,644.91
60430,9049,11-02-2023 23:09,520.01
60431,3843,11-02-2023 23:10,283.87
60432,3569,11-02-2023 23:11,100
60433,7033,11-02-2023 23:12,618.81
60434,7198,11-02-2023 23:13,282.93
60435,4589,11-02-2023 23:14,288.46
60436,5906,11-02-2023 23:15,938.03
60437,7081,11-02-2023 23:16,128.01
60438,4132,11-02-2023 23:17,400.92
60439,3681,11-02-2023 23:18,333.26
60440,1393,11-02-2023 23:19,211.73
60441,8726,11-02-2023 23:20,706.67
60442,9729,11-02-2023 23:21,942.55
60443,5062,11-02-2023 23:22,750.95
60444,7573,11-02-2023 23:23,211.93
60445,7149,11-02-2023 23:24,246.29
60446,9150,11-02-2023 23:25,87.64
60447,2122,11-02-2023 23:26,986.87
60448,5656,11-02-2023 23:27,17.23
60449,3130,11-02-2023 23:28,116.23
60450,8502,11-02-2023 23:29,442.22
60451,5893,11-02-2023 23:30,748.56
60452,2625,11-02-2023 23:31,550.51
60453,2279,11-02-2023 23:32,107.71
60454,1510,11-02-2023 23:33,133.87
60455,4713,11-02-2023 23:34,243.2
60456,4661,11-02-2023 23:35,527.93
60457,6796,11-02-2023 23:36,256.27
60458,3767,11-02-2023 23:37,185.93
60459,5639,11-02-2023 23:38,605.61
60460,1126,11-02-2023 23:39,955.47
60461,2525,11-02-2023 23:40,419.43
60462,2560,11-02-2023 23:41,553.9
60463,5908,11-02-2023 23:42,117.68
60464,7889,11-02-2023 23:43,683.07
60465,5568,11-02-2023 23:44,467.81
60466,1303,11-02-2023 23:45,489.59
60467,2356,11-02-2023 23:46,39.29
60468,8969,11-02-2023 23:47,969.11
60469,2736,11-02-2023 23:48,700.23
60470,6852,11-02-2023 23:49,413.24
60471,7787,11-02-2023 23:50,538.42
60472,7113,11-02-2023 23:51,257.1
60473,6210,11-02-2023 23:52,806.57
60474,3101,11-02-2023 23:53,273.04
60475,2666,11-02-2023 23:54,137.83
60476,6755,11-02-2023 23:55,366.98
60477,8886,11-02-2023 23:56,785.67
60478,7586,11-02-2023 23:57,502.21
60479,1076,11-02-2023 23:58,407.55
60480,6302,11-02-2023 23:59,194.75
60481,2829,12-02-2023 00:00,349.76
60482,1262,12-02-2023 00:01,194.07
60483,1728,12-02-2023 00:02,323.29
60484,3312,12-02-2023 00:03,580.13
60485,2712,12-02-2023 00:04,837.38
60486,9861,12-02-2023 00:05,527.49
60487,2771,12-02-2023 00:06,327.14
60488,3349,12-02-2023 00:07,114.65
60489,3972,12-02-2023 00:08,36.19
60490,7962,12-02-2023 00:09,156.63
60491,7533,12-02-2023 00:10,774.5
60492,8211,12-02-2023 00:11,256.58
60493,5362,12-02-2023 00:12,903.03
60494,9157,12-02-2023 00:13,943.8
60495,1395,12-02-2023 00:14,712.35
60496,9617,12-02-2023 00:15,664.38
60497,8078,12-02-2023 00:16,408.01
60498,5761,12-02-2023 00:17,672.43
60499,9576,12-02-2023 00:18,568.92
60500,2254,12-02-2023 00:19,574.28
60501,2904,12-02-2023 00:20,742.84
60502,4104,12-02-2023 00:21,149.14
60503,9229,12-02-2023 00:22,355.49
60504,1035,12-02-2023 00:23,804.6
60505,7795,12-02-2023 00:24,935.74
60506,3774,12-02-2023 00:25,822.98
60507,1196,12-02-2023 00:26,427.98
60508,9380,12-02-2023 00:27,795.59
60509,2598,12-02-2023 00:28,235.46
60510,6744,12-02-2023 00:29,93.79
60511,5994,12-02-2023 00:30,104.42
60512,9660,12-02-2023 00:31,970.06
60513,6603,12-02-2023 00:32,943.1
60514,9776,12-02-2023 00:33,618.81
60515,1014,12-02-2023 00:34,868.24
60516,4644,12-02-2023 00:35,722.89
60517,2868,12-02-2023 00:36,503.59
60518,2122,12-02-2023 00:37,556.67
60519,3023,12-02-2023 00:38,879.51
60520,5319,12-02-2023 00:39,413.89
60521,3133,12-02-2023 00:40,468.47
60522,6773,12-02-2023 00:41,328.42
60523,5866,12-02-2023 00:42,890.84
60524,7037,12-02-2023 00:43,518.83
60525,3260,12-02-2023 00:44,799.45
60526,1566,12-02-2023 00:45,468.56
60527,2403,12-02-2023 00:46,135.79
60528,7785,12-02-2023 00:47,557.46
60529,5285,12-02-2023 00:48,87.98
60530,8402,12-02-2023 00:49,22.69
60531,4571,12-02-2023 00:50,528.22
60532,1377,12-02-2023 00:51,130.91
60533,5410,12-02-2023 00:52,741.61
60534,2647,12-02-2023 00:53,112.42
60535,2729,12-02-2023 00:54,701.53
60536,5553,12-02-2023 00:55,176.61
60537,6821,12-02-2023 00:56,643.32
60538,8691,12-02-2023 00:57,869.66
60539,8804,12-02-2023 00:58,482.76
60540,4711,12-02-2023 00:59,968.58
60541,9497,12-02-2023 01:00,321.22
60542,9272,12-02-2023 01:01,338.77
60543,9506,12-02-2023 01:02,375.28
60544,9135,12-02-2023 01:03,34.29
60545,3119,12-02-2023 01:04,894.73
60546,1931,12-02-2023 01:05,66.57
60547,9297,12-02-2023 01:06,547.51
60548,7047,12-02-2023 01:07,969.08
60549,1190,12-02-2023 01:08,827.98
60550,1905,12-02-2023 01:09,598.85
60551,2535,12-02-2023 01:10,730.79
60552,1343,12-02-2023 01:11,849.46
60553,5493,12-02-2023 01:12,69.02
60554,6094,12-02-2023 01:13,446.47
60555,7628,12-02-2023 01:14,607.44
60556,9613,12-02-2023 01:15,241.44
60557,8653,12-02-2023 01:16,500.46
60558,1135,12-02-2023 01:17,360.5
60559,1021,12-02-2023 01:18,184.13
60560,4241,12-02-2023 01:19,464.21
60561,8556,12-02-2023 01:20,259.68
60562,2125,12-02-2023 01:21,84.6
60563,7999,12-02-2023 01:22,818.91
60564,4590,12-02-2023 01:23,609.29
60565,5275,12-02-2023 01:24,570.55
60566,2714,12-02-2023 01:25,803.78
60567,3885,12-02-2023 01:26,600.97
60568,7636,12-02-2023 01:27,812.32
60569,7182,12-02-2023 01:28,446.47
60570,5987,12-02-2023 01:29,883.96
60571,5397,12-02-2023 01:30,184.16
60572,1846,12-02-2023 01:31,785.86
60573,5957,12-02-2023 01:32,15.53
60574,9116,12-02-2023 01:33,795.99
60575,5986,12-02-2023 01:34,301.62
60576,2213,12-02-2023 01:35,320.26
60577,9409,12-02-2023 01:36,577.85
60578,4683,12-02-2023 01:37,19.67
60579,3896,12-02-2023 01:38,826.47
60580,8316,12-02-2023 01:39,667.17
60581,6423,12-02-2023 01:40,6.15
60582,9633,12-02-2023 01:41,456.03
60583,7572,12-02-2023 01:42,793.88
60584,2727,12-02-2023 01:43,121.74
60585,2001,12-02-2023 01:44,416.01
60586,4095,12-02-2023 01:45,849.2
60587,3523,12-02-2023 01:46,70.72
60588,3928,12-02-2023 01:47,258.04
60589,8865,12-02-2023 01:48,190.68
60590,8853,12-02-2023 01:49,354.11
60591,4459,12-02-2023 01:50,185.92
60592,8377,12-02-2023 01:51,61.84
60593,9254,12-02-2023 01:52,39.29
60594,9167,12-02-2023 01:53,505.7
60595,8318,12-02-2023 01:54,586.68
60596,3094,12-02-2023 01:55,633.64
60597,9393,12-02-2023 01:56,257.31
60598,4495,12-02-2023 01:57,175.22
60599,3848,12-02-2023 01:58,373.35
60600,9719,12-02-2023 01:59,358.47
60601,2868,12-02-2023 02:00,27.75
60602,9541,12-02-2023 02:01,29.9
60603,2309,12-02-2023 02:02,183.71
60604,4176,12-02-2023 02:03,397.81
60605,3567,12-02-2023 02:04,167.74
60606,9814,12-02-2023 02:05,867.39
60607,1873,12-02-2023 02:06,751.21
60608,9067,12-02-2023 02:07,230.29
60609,6461,12-02-2023 02:08,797.62
60610,1407,12-02-2023 02:09,653.75
60611,7768,12-02-2023 02:10,799.87
60612,6256,12-02-2023 02:11,584.7
60613,3984,12-02-2023 02:12,681.13
60614,5446,12-02-2023 02:13,254.62
60615,9534,12-02-2023 02:14,568.19
60616,3500,12-02-2023 02:15,784.97
60617,1461,12-02-2023 02:16,554.41
60618,2824,12-02-2023 02:17,300.19
60619,2436,12-02-2023 02:18,154.65
60620,5871,12-02-2023 02:19,521.06
60621,5337,12-02-2023 02:20,582.75
60622,6260,12-02-2023 02:21,281.66
60623,1501,12-02-2023 02:22,405.53
60624,1636,12-02-2023 02:23,366.58
60625,5153,12-02-2023 02:24,724.65
60626,6711,12-02-2023 02:25,548.47
60627,2299,12-02-2023 02:26,494.52
60628,3926,12-02-2023 02:27,210.35
60629,3166,12-02-2023 02:28,216.4
60630,2857,12-02-2023 02:29,912.91
60631,9052,12-02-2023 02:30,128.78
60632,2895,12-02-2023 02:31,661.22
60633,7164,12-02-2023 02:32,189.91
60634,5223,12-02-2023 02:33,965.46
60635,9277,12-02-2023 02:34,302.97
60636,6795,12-02-2023 02:35,958.56
60637,9919,12-02-2023 02:36,902.4
60638,3078,12-02-2023 02:37,322.03
60639,1709,12-02-2023 02:38,982.41
60640,8063,12-02-2023 02:39,90.29
60641,1428,12-02-2023 02:40,599
60642,1568,12-02-2023 02:41,571.66
60643,1201,12-02-2023 02:42,104.04
60644,3535,12-02-2023 02:43,542.06
60645,9252,12-02-2023 02:44,880.67
60646,3446,12-02-2023 02:45,33.84
60647,4545,12-02-2023 02:46,319.41
60648,9755,12-02-2023 02:47,755.89
60649,1136,12-02-2023 02:48,137.51
60650,3304,12-02-2023 02:49,440.38
60651,4879,12-02-2023 02:50,522.28
60652,1010,12-02-2023 02:51,235.44
60653,3497,12-02-2023 02:52,843.3
60654,2828,12-02-2023 02:53,170.04
60655,7566,12-02-2023 02:54,69.62
60656,5995,12-02-2023 02:55,59.65
60657,5979,12-02-2023 02:56,825.74
60658,9695,12-02-2023 02:57,558.83
60659,8515,12-02-2023 02:58,837.39
60660,6296,12-02-2023 02:59,298.76
60661,6171,12-02-2023 03:00,934.44
60662,1801,12-02-2023 03:01,115.92
60663,2370,12-02-2023 03:02,956.25
60664,2926,12-02-2023 03:03,475.61
60665,8530,12-02-2023 03:04,562.25
60666,1776,12-02-2023 03:05,206.66
60667,1362,12-02-2023 03:06,167.12
60668,2995,12-02-2023 03:07,481.48
60669,4851,12-02-2023 03:08,421.91
60670,7074,12-02-2023 03:09,180.22
60671,8250,12-02-2023 03:10,538.11
60672,2709,12-02-2023 03:11,651.85
60673,9784,12-02-2023 03:12,974.89
60674,7331,12-02-2023 03:13,485.77
60675,1555,12-02-2023 03:14,997.18
60676,1595,12-02-2023 03:15,360.05
60677,4189,12-02-2023 03:16,843.71
60678,7104,12-02-2023 03:17,143.83
60679,5153,12-02-2023 03:18,354.48
60680,7229,12-02-2023 03:19,488.75
60681,2088,12-02-2023 03:20,451.77
60682,7591,12-02-2023 03:21,799.86
60683,3927,12-02-2023 03:22,298.77
60684,2099,12-02-2023 03:23,832.77
60685,6772,12-02-2023 03:24,896.29
60686,4229,12-02-2023 03:25,476.6
60687,7458,12-02-2023 03:26,480.5
60688,9926,12-02-2023 03:27,58.24
60689,6586,12-02-2023 03:28,611.41
60690,2329,12-02-2023 03:29,812.77
60691,3623,12-02-2023 03:30,689.56
60692,8842,12-02-2023 03:31,37.89
60693,1503,12-02-2023 03:32,585.2
60694,9173,12-02-2023 03:33,632.17
60695,3103,12-02-2023 03:34,276.72
60696,8315,12-02-2023 03:35,673.81
60697,8190,12-02-2023 03:36,982.11
60698,4470,12-02-2023 03:37,874.46
60699,7462,12-02-2023 03:38,943.85
60700,8949,12-02-2023 03:39,471.93
60701,7604,12-02-2023 03:40,76.27
60702,3779,12-02-2023 03:41,848.01
60703,7808,12-02-2023 03:42,764.1
60704,7811,12-02-2023 03:43,871.38
60705,7027,12-02-2023 03:44,403.45
60706,7003,12-02-2023 03:45,257.31
60707,2309,12-02-2023 03:46,636.63
60708,4554,12-02-2023 03:47,253.48
60709,8341,12-02-2023 03:48,51.11
60710,4961,12-02-2023 03:49,158.4
60711,9634,12-02-2023 03:50,559.18
60712,6236,12-02-2023 03:51,29.32
60713,3743,12-02-2023 03:52,138.1
60714,9264,12-02-2023 03:53,276.21
60715,6118,12-02-2023 03:54,243.18
60716,5602,12-02-2023 03:55,457.27
60717,3259,12-02-2023 03:56,914.73
60718,4652,12-02-2023 03:57,860.46
60719,8442,12-02-2023 03:58,773.47
60720,1239,12-02-2023 03:59,172.9
60721,4576,12-02-2023 04:00,468.79
60722,7425,12-02-2023 04:01,699.77
60723,3481,12-02-2023 04:02,797.76
60724,9785,12-02-2023 04:03,244.21
60725,6188,12-02-2023 04:04,199.7
60726,6689,12-02-2023 04:05,194.72
60727,6308,12-02-2023 04:06,712.71
60728,8979,12-02-2023 04:07,244.55
60729,5640,12-02-2023 04:08,859.2
60730,8704,12-02-2023 04:09,352.08
60731,7700,12-02-2023 04:10,480.91
60732,2490,12-02-2023 04:11,259.3
60733,6337,12-02-2023 04:12,470.58
60734,7124,12-02-2023 04:13,387.1
60735,3520,12-02-2023 04:14,615.39
60736,7924,12-02-2023 04:15,414.39
60737,5152,12-02-2023 04:16,264.78
60738,4735,12-02-2023 04:17,948.53
60739,3462,12-02-2023 04:18,919.22
60740,2609,12-02-2023 04:19,420.28
60741,4585,12-02-2023 04:20,394.56
60742,8603,12-02-2023 04:21,248.5
60743,4473,12-02-2023 04:22,251.07
60744,9473,12-02-2023 04:23,347.7
60745,4088,12-02-2023 04:24,255.46
60746,6177,12-02-2023 04:25,377.32
60747,9549,12-02-2023 04:26,349.32
60748,7926,12-02-2023 04:27,648.18
60749,6787,12-02-2023 04:28,943.77
60750,3355,12-02-2023 04:29,570.67
60751,8606,12-02-2023 04:30,331.1
60752,2231,12-02-2023 04:31,578.14
60753,3797,12-02-2023 04:32,942.82
60754,2525,12-02-2023 04:33,275
60755,6449,12-02-2023 04:34,940.13
60756,9640,12-02-2023 04:35,510.2
60757,8914,12-02-2023 04:36,329.76
60758,5062,12-02-2023 04:37,279.86
60759,7070,12-02-2023 04:38,742.44
60760,3608,12-02-2023 04:39,115.48
60761,8966,12-02-2023 04:40,997.46
60762,7381,12-02-2023 04:41,167.13
60763,3840,12-02-2023 04:42,62.18
60764,2826,12-02-2023 04:43,409.74
60765,6862,12-02-2023 04:44,306.08
60766,5567,12-02-2023 04:45,487.58
60767,4712,12-02-2023 04:46,958.88
60768,9209,12-02-2023 04:47,22.46
60769,8086,12-02-2023 04:48,443.55
60770,2591,12-02-2023 04:49,947.24
60771,4376,12-02-2023 04:50,568.22
60772,7997,12-02-2023 04:51,89.01
60773,7287,12-02-2023 04:52,254.15
60774,2705,12-02-2023 04:53,979.72
60775,6402,12-02-2023 04:54,865.18
60776,9924,12-02-2023 04:55,426.98
60777,6424,12-02-2023 04:56,581.03
60778,2133,12-02-2023 04:57,355.01
60779,2138,12-02-2023 04:58,561.16
60780,1438,12-02-2023 04:59,921.46
60781,4752,12-02-2023 05:00,282.07
60782,9618,12-02-2023 05:01,156.81
60783,3619,12-02-2023 05:02,703
60784,8851,12-02-2023 05:03,914.63
60785,3423,12-02-2023 05:04,168.47
60786,6429,12-02-2023 05:05,536.03
60787,9265,12-02-2023 05:06,707.65
60788,5829,12-02-2023 05:07,909.18
60789,5444,12-02-2023 05:08,708.8
60790,2291,12-02-2023 05:09,691.41
60791,5855,12-02-2023 05:10,420.55
60792,5950,12-02-2023 05:11,160.56
60793,5067,12-02-2023 05:12,464.48
60794,2810,12-02-2023 05:13,747.7
60795,7536,12-02-2023 05:14,789.15
60796,3906,12-02-2023 05:15,79.41
60797,2128,12-02-2023 05:16,500.06
60798,4374,12-02-2023 05:17,863.74
60799,2707,12-02-2023 05:18,154.53
60800,8735,12-02-2023 05:19,355.03
60801,4143,12-02-2023 05:20,393.03
60802,8523,12-02-2023 05:21,826.18
60803,7470,12-02-2023 05:22,534.6
60804,3882,12-02-2023 05:23,504.44
60805,9791,12-02-2023 05:24,533.32
60806,5489,12-02-2023 05:25,641.59
60807,7615,12-02-2023 05:26,348.57
60808,4205,12-02-2023 05:27,858.87
60809,5333,12-02-2023 05:28,290.43
60810,5015,12-02-2023 05:29,565.7
60811,1932,12-02-2023 05:30,887.1
60812,2377,12-02-2023 05:31,964.13
60813,4424,12-02-2023 05:32,781.02
60814,7487,12-02-2023 05:33,275.94
60815,6125,12-02-2023 05:34,638.07
60816,8942,12-02-2023 05:35,70.34
60817,2516,12-02-2023 05:36,685.8
60818,6367,12-02-2023 05:37,807.21
60819,4128,12-02-2023 05:38,616.64
60820,8153,12-02-2023 05:39,50.71
60821,2081,12-02-2023 05:40,644
60822,1132,12-02-2023 05:41,763.6
60823,9728,12-02-2023 05:42,203
60824,2024,12-02-2023 05:43,306.41
60825,6054,12-02-2023 05:44,260.7
60826,2021,12-02-2023 05:45,348.52
60827,2533,12-02-2023 05:46,198.41
60828,7071,12-02-2023 05:47,314.93
60829,2946,12-02-2023 05:48,536.48
60830,7646,12-02-2023 05:49,921.77
60831,7703,12-02-2023 05:50,978.76
60832,7377,12-02-2023 05:51,465.14
60833,8401,12-02-2023 05:52,342.42
60834,9987,12-02-2023 05:53,208.18
60835,1228,12-02-2023 05:54,645.13
60836,6244,12-02-2023 05:55,914.97
60837,9154,12-02-2023 05:56,511.24
60838,4482,12-02-2023 05:57,504.83
60839,8107,12-02-2023 05:58,615.26
60840,5714,12-02-2023 05:59,962.91
60841,4373,12-02-2023 06:00,641.84
60842,3930,12-02-2023 06:01,299.47
60843,1350,12-02-2023 06:02,99.93
60844,8900,12-02-2023 06:03,253.02
60845,8097,12-02-2023 06:04,540.77
60846,2761,12-02-2023 06:05,560.48
60847,6978,12-02-2023 06:06,108.78
60848,9259,12-02-2023 06:07,569.2
60849,8535,12-02-2023 06:08,571.66
60850,6606,12-02-2023 06:09,376.09
60851,6819,12-02-2023 06:10,91.23
60852,7836,12-02-2023 06:11,367.09
60853,4241,12-02-2023 06:12,31.37
60854,7113,12-02-2023 06:13,332.09
60855,8565,12-02-2023 06:14,148.38
60856,8574,12-02-2023 06:15,527.66
60857,6790,12-02-2023 06:16,144.44
60858,8624,12-02-2023 06:17,899.73
60859,7976,12-02-2023 06:18,133.11
60860,6194,12-02-2023 06:19,110.44
60861,3536,12-02-2023 06:20,785.24
60862,1039,12-02-2023 06:21,872.51
60863,2344,12-02-2023 06:22,665.16
60864,1235,12-02-2023 06:23,285.08
60865,1955,12-02-2023 06:24,848.32
60866,7454,12-02-2023 06:25,509.86
60867,3635,12-02-2023 06:26,563.21
60868,9270,12-02-2023 06:27,181.7
60869,6144,12-02-2023 06:28,399.69
60870,8678,12-02-2023 06:29,719.22
60871,3051,12-02-2023 06:30,803.43
60872,9770,12-02-2023 06:31,371.36
60873,9934,12-02-2023 06:32,301.05
60874,7880,12-02-2023 06:33,587.22
60875,5695,12-02-2023 06:34,433.39
60876,5424,12-02-2023 06:35,112.21
60877,4146,12-02-2023 06:36,582.97
60878,4308,12-02-2023 06:37,684.45
60879,5512,12-02-2023 06:38,137.06
60880,7997,12-02-2023 06:39,137.81
60881,4440,12-02-2023 06:40,441.32
60882,8884,12-02-2023 06:41,537.56
60883,2679,12-02-2023 06:42,592.37
60884,4546,12-02-2023 06:43,978.06
60885,4634,12-02-2023 06:44,325.27
60886,9301,12-02-2023 06:45,990.49
60887,4219,12-02-2023 06:46,191.43
60888,2551,12-02-2023 06:47,185.33
60889,3007,12-02-2023 06:48,901.38
60890,1745,12-02-2023 06:49,714.23
60891,6129,12-02-2023 06:50,176.12
60892,6799,12-02-2023 06:51,370.26
60893,5762,12-02-2023 06:52,820.5
60894,2498,12-02-2023 06:53,984.9
60895,1532,12-02-2023 06:54,438.23
60896,4255,12-02-2023 06:55,441.79
60897,3110,12-02-2023 06:56,773.26
60898,9946,12-02-2023 06:57,841.38
60899,5365,12-02-2023 06:58,172.62
60900,9285,12-02-2023 06:59,80.54
60901,5865,12-02-2023 07:00,140.26
60902,7613,12-02-2023 07:01,62.11
60903,3865,12-02-2023 07:02,298.08
60904,4408,12-02-2023 07:03,391.88
60905,3672,12-02-2023 07:04,963.17
60906,9338,12-02-2023 07:05,587.1
60907,2180,12-02-2023 07:06,141.3
60908,3703,12-02-2023 07:07,564.83
60909,1919,12-02-2023 07:08,543.2
60910,3213,12-02-2023 07:09,512.49
60911,5559,12-02-2023 07:10,268.22
60912,5656,12-02-2023 07:11,171.64
60913,8114,12-02-2023 07:12,624.89
60914,9576,12-02-2023 07:13,222.7
60915,7621,12-02-2023 07:14,125.08
60916,2310,12-02-2023 07:15,185.21
60917,3361,12-02-2023 07:16,509.47
60918,7865,12-02-2023 07:17,199.01
60919,3909,12-02-2023 07:18,839.07
60920,9567,12-02-2023 07:19,928.95
60921,8189,12-02-2023 07:20,209.15
60922,4896,12-02-2023 07:21,703.19
60923,3138,12-02-2023 07:22,294
60924,5761,12-02-2023 07:23,112.5
60925,2007,12-02-2023 07:24,801
60926,4081,12-02-2023 07:25,289.24
60927,6404,12-02-2023 07:26,504.82
60928,2533,12-02-2023 07:27,33.94
60929,1700,12-02-2023 07:28,631.84
60930,4697,12-02-2023 07:29,872.86
60931,8200,12-02-2023 07:30,879.94
60932,7376,12-02-2023 07:31,657.19
60933,8827,12-02-2023 07:32,275.41
60934,6364,12-02-2023 07:33,520.89
60935,5833,12-02-2023 07:34,852.73
60936,5373,12-02-2023 07:35,869.49
60937,8544,12-02-2023 07:36,602.31
60938,9923,12-02-2023 07:37,784.8
60939,3984,12-02-2023 07:38,106.07
60940,1597,12-02-2023 07:39,348.21
60941,3118,12-02-2023 07:40,310.78
60942,5861,12-02-2023 07:41,762.41
60943,7387,12-02-2023 07:42,798.79
60944,8128,12-02-2023 07:43,461.71
60945,8077,12-02-2023 07:44,338.66
60946,2505,12-02-2023 07:45,984.51
60947,6910,12-02-2023 07:46,387.55
60948,8821,12-02-2023 07:47,727.76
60949,8315,12-02-2023 07:48,677.95
60950,6548,12-02-2023 07:49,310.74
60951,4748,12-02-2023 07:50,677
60952,9795,12-02-2023 07:51,209.6
60953,2025,12-02-2023 07:52,363.98
60954,6384,12-02-2023 07:53,618.74
60955,7111,12-02-2023 07:54,158.04
60956,8990,12-02-2023 07:55,403.38
60957,9414,12-02-2023 07:56,34.9
60958,2098,12-02-2023 07:57,704.56
60959,4963,12-02-2023 07:58,389.26
60960,1149,12-02-2023 07:59,350.6
60961,5967,12-02-2023 08:00,345.91
60962,7109,12-02-2023 08:01,123.26
60963,4859,12-02-2023 08:02,374.6
60964,7159,12-02-2023 08:03,836.5
60965,3886,12-02-2023 08:04,522.46
60966,3637,12-02-2023 08:05,635.65
60967,5216,12-02-2023 08:06,705.94
60968,9323,12-02-2023 08:07,152.31
60969,7818,12-02-2023 08:08,987.99
60970,1363,12-02-2023 08:09,425.86
60971,2354,12-02-2023 08:10,214.1
60972,7163,12-02-2023 08:11,484.64
60973,4407,12-02-2023 08:12,104.68
60974,1387,12-02-2023 08:13,908.9
60975,9012,12-02-2023 08:14,73.01
60976,1451,12-02-2023 08:15,52.5
60977,3959,12-02-2023 08:16,754.96
60978,8474,12-02-2023 08:17,704.25
60979,6860,12-02-2023 08:18,866.09
60980,2007,12-02-2023 08:19,961.48
60981,1457,12-02-2023 08:20,342.08
60982,3846,12-02-2023 08:21,153.87
60983,7441,12-02-2023 08:22,124.27
60984,1235,12-02-2023 08:23,847.71
60985,1603,12-02-2023 08:24,924.14
60986,5179,12-02-2023 08:25,860.65
60987,1516,12-02-2023 08:26,748.58
60988,8886,12-02-2023 08:27,54.1
60989,3600,12-02-2023 08:28,270.96
60990,7844,12-02-2023 08:29,996.72
60991,7759,12-02-2023 08:30,938.13
60992,8994,12-02-2023 08:31,227.58
60993,7162,12-02-2023 08:32,722.62
60994,4535,12-02-2023 08:33,442.53
60995,2344,12-02-2023 08:34,73.1
60996,2059,12-02-2023 08:35,439.83
60997,4607,12-02-2023 08:36,935.64
60998,2030,12-02-2023 08:37,556.1
60999,1500,12-02-2023 08:38,842.34
61000,2880,12-02-2023 08:39,571.31
61001,7848,12-02-2023 08:40,669.81
61002,6703,12-02-2023 08:41,36.74
61003,4825,12-02-2023 08:42,867.1
61004,6405,12-02-2023 08:43,275.44
61005,1036,12-02-2023 08:44,221.05
61006,1513,12-02-2023 08:45,506.1
61007,7614,12-02-2023 08:46,265.8
61008,8208,12-02-2023 08:47,986.04
61009,5175,12-02-2023 08:48,829.68
61010,9955,12-02-2023 08:49,552.34
61011,5994,12-02-2023 08:50,430.02
61012,8610,12-02-2023 08:51,589.48
61013,5731,12-02-2023 08:52,972.23
61014,3450,12-02-2023 08:53,697.92
61015,5168,12-02-2023 08:54,571.89
61016,2494,12-02-2023 08:55,348.49
61017,4579,12-02-2023 08:56,243.47
61018,7424,12-02-2023 08:57,524.08
61019,4050,12-02-2023 08:58,286.89
61020,6448,12-02-2023 08:59,784.59
61021,4457,12-02-2023 09:00,490.41
61022,2129,12-02-2023 09:01,491.5
61023,9404,12-02-2023 09:02,578.69
61024,8236,12-02-2023 09:03,258.58
61025,7667,12-02-2023 09:04,718.55
61026,9995,12-02-2023 09:05,890.82
61027,1924,12-02-2023 09:06,292.23
61028,7943,12-02-2023 09:07,345.94
61029,9439,12-02-2023 09:08,248.4
61030,2349,12-02-2023 09:09,819.1
61031,5677,12-02-2023 09:10,456.41
61032,6456,12-02-2023 09:11,406.38
61033,5159,12-02-2023 09:12,273.23
61034,4820,12-02-2023 09:13,29.19
61035,6092,12-02-2023 09:14,642.8
61036,5017,12-02-2023 09:15,916.49
61037,1235,12-02-2023 09:16,171.1
61038,9754,12-02-2023 09:17,968.1
61039,2515,12-02-2023 09:18,945.53
61040,1572,12-02-2023 09:19,640.52
61041,5930,12-02-2023 09:20,124.06
61042,4438,12-02-2023 09:21,597.17
61043,3959,12-02-2023 09:22,176.64
61044,7767,12-02-2023 09:23,298.9
61045,8306,12-02-2023 09:24,998.12
61046,8476,12-02-2023 09:25,52
61047,6951,12-02-2023 09:26,145.01
61048,9903,12-02-2023 09:27,42.74
61049,1281,12-02-2023 09:28,797.41
61050,7910,12-02-2023 09:29,618.7
61051,4429,12-02-2023 09:30,990.17
61052,9184,12-02-2023 09:31,677.91
61053,8640,12-02-2023 09:32,64.8
61054,5685,12-02-2023 09:33,5.02
61055,8410,12-02-2023 09:34,8.89
61056,2697,12-02-2023 09:35,441.39
61057,2318,12-02-2023 09:36,326.7
61058,1926,12-02-2023 09:37,516.88
61059,8387,12-02-2023 09:38,223.67
61060,2557,12-02-2023 09:39,849.94
61061,5931,12-02-2023 09:40,826.02
61062,5364,12-02-2023 09:41,881.89
61063,6058,12-02-2023 09:42,170.87
61064,6605,12-02-2023 09:43,840.37
