transaction_id,category,amount,quantity,customer_id
4607,furniture,777.72,14,4777
4608,toys,972.97,4,3204
4609,toys,636.41,15,9229
4610,clothing,512.83,17,9888
4611,furniture,789.41,5,2925
4612,electronics,213.84,16,9370
4613,furniture,505.64,4,6440
4614,books,551.32,2,4252
4615,toys,632.32,2,4416
4616,clothing,650.45,19,2577
4617,clothing,826.3,2,6001
4618,electronics,435.07,9,9040
4619,furniture,497.77,1,5695
4620,toys,561.85,18,1867
4621,toys,825.29,13,4275
4622,furniture,142.97,16,7044
4623,furniture,894.46,17,9307
4624,furniture,497.38,1,6021
4625,books,320.51,14,7238
4626,books,688.44,19,7464
4627,books,344.65,6,9820
4628,books,40.5,16,1731
4629,books,819.07,13,8519
4630,furniture,208.97,15,1700
4631,electronics,825.76,5,3222
4632,furniture,336.88,6,7645
4633,furniture,675.98,2,6802
4634,books,835.54,4,2419
4635,furniture,132.57,5,5465
4636,toys,90.22,4,1856
4637,toys,994.68,12,2252
4638,toys,832.86,18,7158
4639,books,235.44,1,9335
4640,toys,79.52,10,6888
4641,toys,885.45,4,1669
4642,books,497.97,14,8269
4643,furniture,866.78,15,1880
4644,electronics,728.17,2,9843
4645,electronics,667.22,19,4785
4646,clothing,227.37,6,2132
4647,furniture,763.2,14,1961
4648,furniture,320.47,5,1597
4649,toys,491.19,12,7996
4650,furniture,786.2,14,5881
4651,electronics,936.9,1,2695
4652,electronics,959.71,17,3196
4653,furniture,56.66,6,8777
4654,clothing,294.7,18,2629
4655,electronics,239.41,7,2086
4656,furniture,60.33,16,3229
4657,electronics,609.71,11,8885
4658,furniture,310.7,17,6882
4659,furniture,897.3,18,5379
4660,toys,438.89,1,7559
4661,clothing,797.92,18,9890
4662,toys,937.38,4,7934
4663,clothing,393.14,2,6756
4664,books,146.18,10,9920
4665,electronics,918.03,18,3983
4666,books,244.57,9,4505
4667,books,262.67,3,2769
4668,furniture,974.39,10,8867
4669,electronics,694.78,12,7785
4670,books,697.91,8,6958
4671,clothing,234.47,17,2620
4672,clothing,330.28,16,6735
4673,books,430.01,12,4710
4674,books,838.37,15,7926
4675,furniture,259.04,10,8610
4676,toys,276.78,7,1872
4677,books,377.98,3,8690
4678,clothing,995.69,8,3676
4679,furniture,784.06,4,1376
4680,books,171.09,17,8238
4681,furniture,225.01,15,3305
4682,electronics,185.07,5,8160
4683,toys,34.51,16,3550
4684,books,84.47,6,9325
4685,electronics,915.24,13,3498
4686,clothing,394.13,17,5634
4687,clothing,516.88,7,9276
4688,electronics,772.64,1,6958
4689,clothing,69.2,6,2425
4690,furniture,52.33,5,2957
4691,books,18.89,8,6914
4692,clothing,57.91,18,7872
4693,toys,101.82,17,6064
4694,clothing,147.63,13,4586
4695,books,15.57,4,9788
4696,books,430.61,15,5734
4697,furniture,905.81,8,7036
4698,furniture,878.01,13,1525
4699,electronics,396.51,17,7266
4700,furniture,889.91,8,9319
4701,books,280.99,14,4749
4702,books,97.46,17,4043
4703,books,743.13,8,9769
4704,electronics,230.26,12,9053
4705,clothing,227.39,3,1665
4706,clothing,821.88,2,5358
4707,electronics,461.81,16,1177
4708,electronics,841.38,5,3923
4709,clothing,752.92,15,2146
4710,toys,994.22,18,4713
4711,furniture,955.56,13,1875
4712,toys,526.58,3,6626
4713,electronics,884.79,16,1941
4714,electronics,382.98,7,3156
4715,electronics,596.91,6,4106
4716,toys,195.97,13,6171
4717,books,21.06,12,6616
4718,toys,698.93,9,6309
4719,electronics,686.61,2,9754
4720,clothing,421.79,5,3182
4721,books,147.48,15,7724
4722,clothing,501.86,1,2863
4723,clothing,278.19,16,6431
4724,books,407.24,7,2195
4725,electronics,448.12,1,8033
4726,clothing,365.17,17,5777
4727,furniture,436.5,12,5986
4728,books,592.35,17,4447
4729,furniture,686.65,2,8630
4730,clothing,609.41,11,7869
4731,electronics,624.85,12,7363
4732,furniture,616.57,6,6743
4733,books,392.19,17,6765
4734,books,351.43,6,2877
4735,electronics,391.05,2,2094
4736,furniture,240.86,4,8776
4737,toys,143.89,6,9342
4738,books,888.15,12,4068
4739,furniture,676.49,8,8318
4740,toys,451.68,5,2266
4741,books,429.35,17,4507
4742,electronics,582.38,5,2076
4743,furniture,192.3,8,7105
4744,books,378.93,3,8449
4745,electronics,770.14,18,6703
4746,books,743.8,8,8203
4747,toys,744.57,12,2816
4748,books,787.43,5,6487
4749,books,622.65,7,5855
4750,furniture,228.83,8,3396
4751,electronics,801.97,3,6190
4752,books,801.97,8,5654
4753,clothing,72.28,14,2149
4754,furniture,970.14,9,8430
4755,electronics,114.66,18,1196
4756,toys,582.39,13,5930
4757,clothing,965.83,8,1875
4758,toys,969.87,19,8181
4759,furniture,643.71,14,4310
4760,books,525.14,1,3072
4761,furniture,877.17,2,8440
4762,toys,603.14,13,8531
4763,clothing,802.99,13,1809
4764,furniture,287.66,17,9832
4765,clothing,127.39,19,4476
4766,books,438.06,11,2625
4767,clothing,724.31,3,9178
4768,furniture,670.31,6,8919
4769,clothing,561.89,4,2255
4770,books,400.98,18,7249
4771,furniture,253.7,3,1415
4772,toys,157.64,4,6315
4773,clothing,445.37,6,3122
4774,toys,278.28,11,7279
4775,electronics,491.15,14,8763
4776,books,144.24,13,9551
4777,electronics,782.51,3,2038
4778,electronics,743.56,16,4212
4779,books,669.18,16,6888
4780,toys,616.1,12,2967
4781,books,827.38,16,8310
4782,furniture,411.49,11,8941
4783,electronics,565.38,7,4328
4784,furniture,211.96,6,6048
4785,clothing,539.5,4,4280
4786,toys,126.22,12,5002
4787,books,121.72,11,3451
4788,furniture,692.56,19,3865
4789,toys,309.3,2,5965
4790,toys,293.51,2,6959
4791,electronics,110.71,11,8137
4792,books,282.82,16,4096
4793,clothing,369.01,17,7086
4794,furniture,48.69,19,9980
4795,furniture,34.22,7,1401
4796,electronics,224.68,8,5724
4797,books,861.39,16,7816
4798,clothing,481.49,18,4864
4799,clothing,797.12,15,8452
4800,books,193.15,13,1173
4801,books,663.05,15,5439
4802,clothing,795.64,11,9234
4803,toys,244.71,19,3891
4804,furniture,368.38,13,3489
4805,electronics,925.53,14,8230
4806,toys,213.12,11,4160
4807,toys,772.67,15,8306
4808,toys,243.46,18,3521
4809,electronics,775.72,14,2176
4810,books,196.67,2,7191
4811,electronics,65.69,15,2080
4812,books,545.08,1,4208
4813,toys,666.75,15,5370
4814,clothing,661.2,2,1567
4815,furniture,377.43,6,1981
4816,furniture,59.88,8,7872
4817,electronics,427.56,9,6147
4818,toys,122.89,15,5838
4819,toys,767.24,2,8675
4820,books,927.09,17,2173
4821,books,878.32,11,7396
4822,clothing,274.67,5,8389
4823,furniture,23.8,7,7479
4824,clothing,459.89,14,6266
4825,electronics,285.87,12,8025
4826,toys,659.07,18,4863
4827,furniture,115.68,14,5359
4828,toys,702.67,3,1638
4829,toys,10.39,7,1915
4830,books,104.85,6,3367
4831,books,752.85,10,6157
4832,clothing,39.95,10,7451
4833,electronics,37.34,3,8573
4834,electronics,841.75,19,6916
4835,electronics,611.08,18,1522
4836,furniture,843.23,12,1089
4837,furniture,867.89,10,9432
4838,books,471.11,6,7989
4839,books,448.43,19,5512
4840,furniture,66.03,16,2046
4841,books,63.77,15,8433
4842,clothing,189.7,17,2416
4843,clothing,913.8,14,7981
4844,furniture,681.53,11,1595
4845,electronics,385.7,3,9167
4846,clothing,907.51,6,8424
4847,clothing,689.78,8,9760
4848,furniture,325.32,6,2091
4849,furniture,209.13,8,8536
4850,clothing,543.46,10,7766
4851,electronics,686.96,8,1372
4852,books,237.6,13,4793
4853,books,875.57,1,2542
4854,toys,22.13,15,6833
4855,books,864.44,10,4162
4856,electronics,71.73,8,7784
4857,electronics,26.06,3,9136
4858,toys,802.73,5,9344
4859,furniture,78.16,19,9149
4860,furniture,818.21,18,5590
4861,electronics,705.15,13,7644
4862,clothing,932.12,16,9531
4863,toys,551.71,5,4440
4864,clothing,353.67,16,1729
4865,toys,79.14,8,5910
4866,toys,851.5,14,7104
4867,electronics,606.88,3,4099
4868,clothing,436.51,9,5907
4869,electronics,396.04,8,5920
4870,furniture,263.57,13,9881
4871,books,291.62,7,6073
4872,clothing,953.33,4,4208
4873,clothing,300.98,2,3114
4874,toys,740.56,11,2170
4875,electronics,538.69,15,2232
4876,toys,699.59,16,7246
4877,toys,349.46,15,5795
4878,toys,277.36,16,1234
4879,furniture,480.89,18,5531
4880,clothing,985.53,15,5528
4881,toys,783.4,2,9627
4882,toys,309.08,4,1804
4883,furniture,51.26,14,6612
4884,clothing,852.98,15,6682
4885,books,178.44,8,1385
4886,books,689.74,15,8648
4887,books,169.52,10,1904
4888,furniture,349.83,14,6571
4889,clothing,31.96,9,7970
4890,clothing,218.0,15,1552
4891,electronics,364.49,1,2563
4892,clothing,841.23,2,1163
4893,books,764.08,8,3564
4894,furniture,299.02,14,2458
4895,books,620.64,3,9550
4896,books,481.86,18,8981
4897,books,562.14,10,9576
4898,electronics,912.0,15,1781
4899,clothing,452.56,12,4093
4900,toys,585.18,11,4852
4901,furniture,435.81,4,3809
4902,books,10.33,12,1390
4903,books,265.93,18,8727
4904,books,982.02,15,3496
4905,furniture,801.43,6,4134
4906,furniture,533.85,13,1738
4907,clothing,382.06,19,1701
4908,furniture,858.62,9,7662
4909,electronics,493.27,8,5421
4910,clothing,286.34,19,5146
4911,clothing,378.57,13,5018
4912,furniture,911.7,19,8035
4913,clothing,836.7,1,4746
4914,furniture,426.75,11,2162
4915,electronics,770.42,8,1024
4916,electronics,824.11,4,5350
4917,furniture,178.36,12,5449
4918,books,778.95,9,4470
4919,toys,979.46,12,5132
4920,toys,680.23,12,3745
4921,electronics,634.34,10,9252
4922,books,872.63,2,5956
4923,toys,76.8,1,8017
4924,electronics,802.09,14,4419
4925,furniture,648.81,1,4859
4926,toys,644.42,15,5614
4927,electronics,704.01,11,3110
4928,electronics,122.52,14,5115
4929,clothing,59.1,10,6770
4930,clothing,181.36,4,2058
4931,books,132.01,2,8943
4932,electronics,381.14,18,3093
4933,clothing,398.34,5,2550
4934,books,483.46,10,4304
4935,electronics,503.24,3,8524
4936,books,982.73,8,6102
4937,clothing,759.19,6,5845
4938,electronics,564.07,12,1472
4939,furniture,174.1,6,5055
4940,books,897.23,16,8156
4941,toys,688.51,14,4409
4942,toys,493.38,9,7767
4943,clothing,760.41,12,8202
4944,books,752.79,2,2114
4945,clothing,780.84,3,1771
4946,electronics,668.97,14,3135
4947,books,65.04,16,6825
4948,toys,603.96,18,1527
4949,toys,608.18,12,9723
4950,furniture,925.82,19,3914
4951,toys,799.42,13,4584
4952,books,167.21,6,5288
4953,books,268.33,12,9864
4954,electronics,519.62,15,3016
4955,furniture,466.85,4,2605
4956,clothing,165.59,16,4542
4957,electronics,909.19,18,2369
4958,electronics,739.62,19,8654
4959,clothing,742.08,2,5161
4960,electronics,748.63,3,7494
4961,clothing,721.59,7,1720
4962,clothing,137.18,19,7066
4963,furniture,842.81,7,3867
4964,electronics,128.18,12,3184
4965,clothing,621.19,19,4239
4966,electronics,10.05,8,5049
4967,electronics,439.83,6,4469
4968,toys,674.78,4,2926
4969,toys,694.57,18,8339
4970,books,389.74,12,3265
4971,furniture,777.86,19,6445
4972,clothing,14.41,9,8463
4973,clothing,739.15,3,6063
4974,furniture,943.45,11,6738
4975,electronics,403.99,5,9887
4976,furniture,671.94,14,4857
4977,clothing,307.94,5,6420
4978,toys,686.97,3,3508
4979,books,948.97,8,4174
4980,books,236.96,17,7995
4981,electronics,204.51,13,3024
4982,furniture,973.29,3,6268
4983,books,988.47,3,1358
4984,furniture,755.12,8,6769
4985,books,332.68,19,5071
4986,furniture,369.34,11,2651
4987,electronics,748.24,8,9541
4988,toys,595.38,18,8732
4989,clothing,20.8,18,8685
4990,clothing,457.9,9,5030
4991,clothing,979.41,4,2506
4992,electronics,89.3,19,9864
4993,books,961.87,1,7747
4994,toys,455.52,15,7616
4995,clothing,771.57,6,8358
4996,clothing,965.33,4,7227
4997,furniture,793.91,10,1865
4998,books,909.35,12,9801
4999,clothing,206.12,4,6962
5000,furniture,500.01,16,4134
5001,books,578.42,16,3745
5002,electronics,234.8,15,1225
5003,toys,195.08,8,1840
5004,toys,815.69,10,4613
5005,clothing,178.42,19,8151
5006,furniture,382.41,19,5751
5007,clothing,415.2,16,4948
5008,toys,519.81,12,5496
5009,books,123.21,5,5000
5010,clothing,715.04,14,2437
5011,clothing,214.47,5,8316
5012,clothing,888.8,12,6416
5013,toys,251.39,13,6500
5014,toys,512.81,5,9244
5015,clothing,888.06,7,1555
5016,books,957.25,15,3367
5017,clothing,282.19,16,3351
5018,furniture,748.6,4,7446
5019,furniture,444.42,19,2100
5020,furniture,312.04,7,8739
5021,furniture,198.1,1,8252
5022,electronics,71.61,18,4814
5023,clothing,684.04,2,2242
5024,toys,614.89,17,2415
5025,toys,18.71,17,8162
5026,toys,199.95,9,2319
5027,electronics,138.91,4,7950
5028,toys,421.4,18,3806
5029,clothing,247.7,17,1458
5030,furniture,320.94,2,7741
5031,furniture,64.5,16,7032
5032,toys,242.47,13,5851
5033,books,319.94,3,8511
5034,clothing,447.27,9,5670
5035,books,357.56,2,8803
5036,books,840.58,10,5888
5037,clothing,637.65,19,3432
5038,clothing,458.88,2,7482
5039,furniture,700.82,4,8859
5040,clothing,109.73,2,3520
5041,toys,280.56,5,8793
5042,books,820.97,11,2586
5043,toys,507.97,3,6382
5044,clothing,764.58,1,4803
5045,toys,122.82,17,4022
5046,clothing,613.57,16,6878
5047,books,988.37,7,4092
5048,books,837.09,3,6670
5049,toys,111.74,9,7205
5050,electronics,511.09,3,4915
5051,books,766.76,2,4614
5052,clothing,77.82,16,7827
5053,furniture,558.63,14,4946
5054,toys,591.23,3,6440
5055,clothing,251.32,11,1738
5056,clothing,730.31,7,2057
5057,electronics,548.21,17,9441
5058,books,254.19,1,1906
5059,clothing,182.21,5,9697
5060,toys,187.32,14,5886
5061,books,87.5,1,1140
5062,electronics,611.69,7,6557
5063,furniture,627.83,11,4020
5064,electronics,373.02,19,3118
5065,clothing,469.37,11,9761
5066,furniture,153.15,2,2576
5067,electronics,990.46,9,5807
5068,furniture,172.29,19,6165
5069,toys,450.66,19,3896
5070,furniture,513.46,17,7391
5071,clothing,868.03,8,8109
5072,furniture,115.41,16,8726
5073,electronics,329.19,12,1272
5074,toys,639.61,15,8325
5075,furniture,852.91,19,3048
5076,books,401.03,8,4596
5077,clothing,394.61,13,7167
5078,books,562.01,6,8035
5079,furniture,741.32,15,4246
5080,books,850.65,4,5992
5081,toys,556.94,10,6762
5082,clothing,912.68,6,2331
5083,clothing,174.13,16,4351
5084,electronics,612.08,5,3298
5085,furniture,240.96,14,7289
5086,books,521.5,10,8543
5087,clothing,795.72,14,3799
5088,toys,876.67,1,4000
5089,clothing,297.97,5,9641
5090,furniture,719.4,13,3343
5091,books,550.92,12,6026
5092,furniture,150.56,6,3168
5093,toys,731.3,10,7677
5094,clothing,860.16,19,8265
5095,electronics,260.33,4,6237
5096,furniture,131.22,18,2351
5097,clothing,926.84,6,9293
5098,books,898.4,3,9488
5099,clothing,391.36,11,8665
5100,toys,965.79,15,9475
5101,clothing,495.83,11,3701
5102,books,586.02,13,8267
5103,books,494.47,18,2596
5104,books,285.86,13,1706
5105,furniture,680.54,8,3517
5106,electronics,601.12,16,3562
5107,electronics,507.98,11,8878
5108,books,96.64,16,4998
5109,electronics,796.09,8,3643
5110,electronics,267.46,10,5245
5111,books,126.25,18,9133
5112,furniture,963.22,2,8867
5113,clothing,543.64,7,3854
5114,toys,499.59,19,4042
5115,books,430.16,19,2897
5116,clothing,458.09,18,8604
5117,books,205.14,18,4502
5118,electronics,533.63,11,1537
5119,furniture,475.23,18,7659
5120,toys,508.3,1,9577
5121,furniture,605.55,9,7848
5122,clothing,719.94,14,2399
5123,clothing,361.34,5,6487
5124,furniture,626.79,2,8016
5125,clothing,778.86,7,1138
5126,clothing,486.67,19,9964
5127,books,941.98,19,2663
5128,furniture,674.89,8,7683
5129,toys,851.26,7,2325
5130,toys,933.76,4,6173
5131,toys,932.61,5,4331
5132,books,553.84,2,5056
5133,toys,905.28,14,7560
5134,furniture,540.35,16,5161
5135,clothing,55.81,14,5501
5136,electronics,726.91,14,7004
5137,toys,943.63,16,3280
5138,clothing,91.39,8,8256
5139,electronics,281.2,2,8359
5140,toys,643.47,7,5672
5141,furniture,716.7,9,5323
5142,books,941.46,4,3342
5143,clothing,35.68,14,8112
5144,clothing,516.29,6,5363
5145,electronics,930.17,1,9429
5146,furniture,141.3,15,6258
5147,electronics,931.67,13,2703
5148,books,633.93,16,5122
5149,toys,472.95,12,4675
5150,furniture,497.27,7,7111
5151,clothing,285.94,6,4611
5152,books,126.25,15,8472
5153,toys,555.82,16,3118
5154,clothing,160.2,9,1243
5155,books,306.11,4,6989
5156,clothing,701.7,6,1606
5157,books,180.39,17,5531
5158,furniture,164.2,13,5850
5159,books,913.16,15,5567
5160,books,727.83,9,2668
5161,toys,494.19,15,8056
5162,clothing,267.81,9,5842
5163,electronics,620.79,14,6777
5164,books,464.93,3,8879
5165,clothing,594.89,7,4866
5166,books,258.21,8,5963
5167,furniture,126.1,5,4266
5168,clothing,881.51,5,2564
5169,clothing,362.35,3,9878
5170,toys,13.19,17,7104
5171,toys,188.13,4,9525
5172,books,382.72,6,7988
5173,books,983.7,10,3855
5174,books,17.59,4,4976
5175,clothing,349.3,15,1975
5176,toys,438.71,9,1788
5177,toys,763.44,16,3696
5178,furniture,53.36,2,2473
5179,clothing,307.04,13,6615
5180,electronics,898.25,15,2126
5181,clothing,657.45,14,3390
5182,electronics,708.19,4,8811
5183,books,348.59,17,4411
5184,furniture,603.32,10,4908
5185,books,540.52,14,6773
5186,clothing,364.81,16,3988
5187,electronics,772.02,11,9226
5188,books,703.49,3,8878
5189,books,868.87,4,8254
5190,books,167.79,4,8320
5191,clothing,22.54,6,2975
5192,toys,175.21,15,7122
5193,clothing,60.14,16,6792
5194,clothing,847.61,3,1465
5195,books,238.18,1,2395
5196,furniture,809.43,11,8075
5197,clothing,33.67,14,8077
5198,electronics,798.87,17,6839
5199,clothing,838.05,12,7308
5200,furniture,508.28,13,5191
5201,electronics,834.8,15,5586
5202,toys,486.08,1,7368
5203,toys,541.8,16,3317
5204,clothing,978.81,4,5358
5205,electronics,660.23,5,1441
5206,toys,138.61,9,7197
5207,electronics,508.05,5,6570
5208,electronics,844.26,13,4393
5209,books,188.64,1,7954
5210,toys,476.62,12,8685
5211,toys,816.18,7,8755
5212,toys,954.63,4,1415
5213,furniture,496.2,11,1588
5214,books,419.14,4,6968
5215,furniture,239.76,10,1360
5216,electronics,741.97,1,3647
5217,clothing,579.1,16,4127
5218,electronics,678.04,11,7607
5219,toys,136.44,5,4168
5220,furniture,563.21,5,6857
5221,toys,404.64,1,6097
5222,clothing,594.53,14,2327
5223,books,488.66,3,9894
5224,electronics,634.53,8,7931
5225,toys,693.8,15,3201
5226,furniture,456.59,15,6992
5227,toys,262.0,12,4519
5228,clothing,642.75,1,1428
5229,electronics,192.93,11,1714
5230,books,868.99,6,6889
5231,furniture,290.17,3,6732
5232,clothing,665.9,2,8479
5233,toys,761.69,5,6065
5234,toys,653.27,2,1693
5235,electronics,616.55,2,7818
5236,books,50.73,5,8285
5237,toys,666.06,10,6143
5238,electronics,14.92,12,5405
5239,electronics,735.41,13,1117
5240,furniture,213.48,13,9362
5241,furniture,115.44,13,8836
5242,furniture,212.9,8,8473
5243,books,54.51,14,8295
5244,clothing,532.22,7,6391
5245,furniture,247.06,3,6277
5246,toys,699.9,7,8516
5247,clothing,70.92,15,3091
5248,books,181.97,16,6756
5249,clothing,928.32,16,6746
5250,furniture,204.7,16,9473
5251,toys,110.22,17,9071
5252,clothing,758.79,11,6945
5253,toys,405.64,14,9552
5254,clothing,591.46,17,4021
5255,electronics,464.65,11,4114
5256,toys,509.7,5,1012
5257,books,749.4,15,9745
5258,toys,744.06,14,7680
5259,furniture,692.75,19,1266
5260,toys,751.06,2,3767
5261,furniture,744.35,10,7564
5262,toys,190.05,4,8246
5263,furniture,956.18,11,8691
5264,clothing,898.38,12,3803
5265,clothing,971.74,16,9723
5266,books,655.85,11,8004
5267,furniture,641.07,14,5293
5268,books,202.03,10,9268
5269,books,810.79,7,2502
5270,books,593.22,12,6327
5271,clothing,94.08,2,6156
5272,clothing,597.0,15,8904
5273,books,444.81,18,2759
5274,clothing,685.53,3,1593
5275,furniture,87.03,7,5405
5276,clothing,638.31,1,2539
5277,clothing,854.54,7,8699
5278,clothing,511.09,12,9440
5279,toys,109.07,5,4997
5280,books,46.51,17,5516
5281,clothing,42.19,4,2727
5282,electronics,722.84,9,3289
5283,books,275.91,1,6468
5284,toys,837.87,3,1250
5285,toys,451.91,10,8487
5286,toys,288.18,13,6386
5287,furniture,826.41,9,6731
5288,furniture,571.01,7,7545
5289,clothing,246.9,19,3872
5290,electronics,845.52,13,9878
5291,electronics,361.64,17,4258
5292,electronics,794.26,18,9439
5293,electronics,255.12,15,1873
5294,toys,15.98,10,4819
5295,clothing,254.53,7,6369
5296,books,982.1,10,6240
5297,clothing,147.26,5,8426
5298,books,576.89,5,6508
5299,clothing,42.91,3,3635
5300,clothing,108.58,10,6290
5301,toys,495.88,1,1936
5302,clothing,447.67,5,1426
5303,furniture,633.33,17,2703
5304,clothing,411.33,8,5686
5305,furniture,208.44,8,3473
5306,clothing,264.76,16,5694
5307,furniture,607.57,1,6546
5308,clothing,621.49,2,1589
5309,clothing,572.9,14,3637
5310,books,291.65,3,6606
5311,books,142.49,19,2020
5312,electronics,98.01,8,2565
5313,books,762.26,9,7409
5314,books,913.49,4,2218
5315,toys,656.25,3,1747
5316,books,422.64,6,8435
5317,books,936.5,9,1137
5318,furniture,681.26,7,1962
5319,furniture,49.4,12,9097
5320,furniture,624.84,12,4184
5321,books,630.46,7,5751
5322,clothing,906.23,2,2116
5323,clothing,509.63,2,7574
5324,furniture,152.36,15,2042
5325,toys,299.61,4,2216
5326,books,159.1,2,2619
5327,furniture,739.12,7,6382
5328,electronics,667.37,8,9722
5329,clothing,935.86,11,2620
5330,electronics,715.01,8,7670
5331,books,162.16,19,3382
5332,toys,608.95,19,1616
5333,electronics,825.76,16,9468
5334,furniture,264.71,15,7526
5335,toys,696.46,9,4321
5336,books,814.97,9,7342
5337,books,609.27,19,2699
5338,books,630.04,16,8347
5339,clothing,499.06,4,3528
5340,electronics,133.22,11,3476
5341,books,378.58,1,2452
5342,electronics,881.18,6,8576
5343,clothing,137.81,11,9228
5344,electronics,50.02,11,1230
5345,books,867.73,11,9528
5346,furniture,373.2,13,9785
5347,electronics,974.74,1,9749
5348,furniture,625.83,11,2883
5349,electronics,117.86,6,4437
5350,electronics,589.08,15,5823
5351,toys,82.55,17,7827
5352,electronics,143.04,14,7520
5353,books,897.38,17,5844
5354,books,770.36,15,1608
5355,electronics,823.84,19,8824
5356,electronics,301.36,2,5837
5357,furniture,876.33,17,5133
5358,books,256.54,18,9837
5359,electronics,682.31,5,7980
5360,furniture,882.03,17,7279
5361,toys,57.82,10,7412
5362,electronics,830.16,2,1999
5363,furniture,252.44,15,9561
5364,electronics,908.68,2,3665
5365,electronics,497.15,11,6204
5366,books,998.77,13,6179
5367,furniture,980.64,19,5094
5368,clothing,382.49,13,8469
5369,clothing,221.9,1,9778
5370,books,307.81,1,8681
5371,clothing,320.99,18,7514
5372,electronics,553.67,3,4346
5373,toys,971.8,1,7553
5374,books,382.32,16,1503
5375,books,155.01,7,3635
5376,furniture,62.43,1,7023
5377,furniture,641.94,17,5766
5378,books,95.38,6,1563
5379,books,734.25,9,7331
5380,books,226.84,8,5079
5381,books,83.54,18,8852
5382,books,773.72,17,7588
5383,clothing,177.86,11,5357
5384,electronics,884.21,3,2785
5385,books,676.81,3,1080
5386,furniture,306.01,9,3550
5387,clothing,777.29,3,7281
5388,clothing,604.51,15,6727
5389,clothing,334.27,14,9212
5390,toys,38.77,2,7924
5391,furniture,480.87,13,2265
5392,clothing,273.3,13,3729
5393,toys,553.9,1,2937
5394,toys,234.15,6,2222
5395,furniture,766.12,7,9531
5396,clothing,381.62,4,5694
5397,furniture,784.04,1,7436
5398,furniture,82.55,13,5010
5399,clothing,150.59,15,4217
5400,toys,839.88,9,6456
5401,furniture,33.87,2,7569
5402,books,95.27,15,5231
5403,clothing,26.53,12,6184
5404,toys,392.67,10,2738
5405,clothing,985.62,17,9879
5406,electronics,77.66,11,7359
5407,electronics,575.16,4,9385
5408,books,294.19,1,6662
5409,electronics,513.41,8,5564
5410,toys,209.69,16,7533
5411,furniture,139.57,3,8278
5412,electronics,653.21,17,1911
5413,electronics,897.17,9,7081
5414,furniture,867.96,8,7177
5415,electronics,558.38,11,7097
5416,toys,768.97,14,5128
5417,furniture,142.29,2,9705
5418,furniture,325.03,17,5783
5419,toys,580.38,2,8501
5420,electronics,817.45,16,9396
5421,clothing,390.91,4,2709
5422,electronics,689.87,18,6561
5423,toys,431.12,15,5344
5424,electronics,704.81,17,7040
5425,clothing,151.35,10,9765
5426,toys,174.83,16,1062
5427,toys,37.54,1,9434
5428,furniture,972.93,12,6527
5429,electronics,377.99,8,8751
5430,books,863.8,14,5008
5431,electronics,293.27,16,1553
5432,furniture,329.39,4,7291
5433,toys,554.88,1,6076
5434,toys,603.97,6,6522
5435,furniture,181.7,19,5175
5436,furniture,130.59,13,9484
5437,books,184.33,3,8744
5438,books,897.91,13,9922
5439,books,367.52,13,1121
5440,electronics,456.64,15,1898
5441,books,651.28,1,8988
5442,furniture,204.6,8,2805
5443,books,499.98,3,7798
5444,electronics,610.4,2,9118
5445,books,546.99,18,8605
5446,toys,516.45,1,7781
5447,books,153.28,12,4040
5448,furniture,898.11,19,5028
5449,furniture,193.76,3,5201
5450,furniture,459.54,8,8333
5451,clothing,714.8,12,4317
5452,toys,930.4,6,6451
5453,electronics,997.19,14,7664
5454,furniture,754.48,10,4210
5455,books,341.45,10,9093
5456,furniture,105.82,2,9781
5457,toys,607.84,4,9677
5458,clothing,352.53,15,5530
5459,furniture,264.32,4,9339
5460,electronics,821.64,9,1154
5461,furniture,689.02,15,4176
5462,electronics,46.81,15,7990
5463,toys,281.16,17,6970
5464,furniture,48.69,13,9692
5465,clothing,487.35,5,8077
5466,books,718.02,15,3771
5467,clothing,496.23,7,3388
5468,books,241.06,1,3161
5469,toys,443.62,8,5767
5470,clothing,625.72,2,5445
5471,furniture,914.92,6,7672
5472,furniture,225.21,18,8513
5473,books,275.11,17,4940
5474,clothing,57.8,16,8993
5475,toys,303.13,1,1125
5476,clothing,751.99,13,5507
5477,toys,190.33,10,6059
5478,books,732.4,14,5136
5479,books,592.09,8,8356
5480,books,742.63,4,5740
5481,clothing,229.03,12,2273
5482,clothing,529.59,3,5890
5483,clothing,521.26,16,7913
5484,furniture,477.46,8,2263
5485,electronics,664.11,5,8292
5486,books,299.35,4,2947
5487,books,560.34,3,8308
5488,toys,778.87,14,7202
5489,furniture,378.38,19,4841
5490,toys,200.65,1,2204
5491,books,263.36,4,6184
5492,electronics,616.2,8,9679
5493,furniture,428.44,1,8473
5494,electronics,648.09,1,9414
5495,toys,374.63,6,7146
5496,toys,643.81,1,6086
5497,furniture,895.58,14,4579
5498,toys,738.2,17,7088
5499,toys,830.7,8,9942
5500,electronics,951.76,19,8333
5501,furniture,447.39,14,6204
5502,toys,101.21,15,2521
5503,clothing,141.62,8,2985
5504,clothing,183.23,4,8508
5505,electronics,131.84,1,3934
5506,furniture,725.3,17,7941
5507,clothing,281.32,11,8447
5508,electronics,328.01,10,2126
5509,furniture,802.42,8,4487
5510,clothing,169.66,13,2081
5511,furniture,487.32,2,1096
5512,toys,522.04,11,7174
5513,furniture,302.2,16,8883
5514,clothing,423.54,11,6467
